year,q_no,part,topic_code,topic_name,form,answer_type,confidence,has_shared_stem,shared_stem,question_text
2023,75,Computer Application and Data Processing,C2,"Hardware: Input, Output & Peripheral Devices",PLAIN,SEL,A,N,,Which of the following devices are used for recognizing the characters in the supermarkets? (a) OCR device only (b) OMR device only (c) MICR device (d) Both OCR and OMR devices
2023,76,Computer Application and Data Processing,C1,"Computer Organisation: CPU, ALU, Control & Memory Units, I/O Units",MSA,SEL,B,N,,"RISC processors are always preferred to CISC processors because of: 1. Compact size 2. Small instruction set 3. Executing multiple clock cycles Which of the above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3"
2023,77,Computer Application and Data Processing,C9,"Programming Basics: Algorithm, Flowchart, Control Structures, Arrays, Functions",MSA,SEL,A,N,,"Which of the following algorithms are stable? 1. Bubble sort 2. Quick sort 3. Merge sort 4. Insertion sort Select the correct answer using the code given below: (a) 1, 2 and 3 (b) 1, 2 and 4 (c) 1, 3 and 4 (d) 2, 3 and 4"
2023,78,Computer Application and Data Processing,C9,"Programming Basics: Algorithm, Flowchart, Control Structures, Arrays, Functions",MSA,SEL,B,N,,"Consider the following statements: 1. Steps for developing software program remain same irrespective of the Operating System. 2. If the program is using exp() function, then the object code of this function should be brought from the 'math' library of the system and linked to the main program. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2"
2023,79,Computer Application and Data Processing,C4,Number Systems & Binary Arithmetic,PLAIN,NUM,A,N,,What is the equivalent hexadecimal number of the octal number 6251? (a) 9CA (b) AC9 (c) DB9 (d) CA9
2023,80,Computer Application and Data Processing,C8,"Computer Security: Virus, Antivirus, Firewall, Spyware, Malware",MSA,SEL,A,N,,"Which of the following are Firewall Related Terminology? 1. Gateway 2. Proxy server 3. Screening routers Select the correct answer using the code given below: (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3"
2024,1,Statistical Methods,S13,"Order Statistics - Minimum, Maximum, Range, Median",PLAIN,NUM,A,N,,"If $X_{(1)}, X_{(2)}, X_{(3)}, X_{(4)}, X_{(5)}$ are order statistics from a population with pdf $f(x)=2e^{-2x},\ x>0$, then what is the density function of $X_{(1)}$? (a) $10e^{-10X_{(1)}}$ (b) $1-e^{-2X_{(1)}}$ (c) $1-e^{-10X_{(1)}}$ (d) $10e^{-2X_{(1)}}$"
2024,2,Statistical Methods,S10,"Sampling Distributions: Sample Mean, Sample Variance, t, Chi-square, F",PLAIN,EXPR,C,Y,"*Questions 2–3 are based on: let $X_1,X_2,X_3,\ldots,X_n$ be a random sample from $N(\mu,\sigma^2)$ distribution and* $$S^2 = \frac{1}{n-1}\sum_{i=1}^n(X_i-\bar X)^2, \quad \bar X=\frac{1}{n}\sum_{i=1}^n X_i$$",What is the moment-generating function of $S^2$? (a) $\left(1-\dfrac{2(n-1)t}{\sigma^2}\right)^{-\frac{n-1}{2}}$ (b) $\left(1-\dfrac{(n-1)t}{\sigma^2}\right)^{-\frac{n-1}{2}}$ (c) $\left(1-\dfrac{2\sigma^2t}{n-1}\right)^{-\frac{n-1}{2}}$ (d) $\left(1-\dfrac{\sigma^2t}{n-1}\right)^{-\frac{n-1}{2}}$
2024,3,Statistical Methods,S10,"Sampling Distributions: Sample Mean, Sample Variance, t, Chi-square, F",PLAIN,EXPR,C,Y,"*Questions 2–3 are based on: let $X_1,X_2,X_3,\ldots,X_n$ be a random sample from $N(\mu,\sigma^2)$ distribution and* $$S^2 = \frac{1}{n-1}\sum_{i=1}^n(X_i-\bar X)^2, \quad \bar X=\frac{1}{n}\sum_{i=1}^n X_i$$","If $$r = \frac{1}{2}\frac{\Gamma\left(\frac{n-3}{2}\right)}{\Gamma\left(\frac{n-1}{2}\right)}, \quad n>3$$ then what is the value of $E\left(\dfrac{1}{S^2}\right)$? (a) $\dfrac{(n-1)r}{\sigma^2}$ (b) $\dfrac{nr}{\sigma^2}$ (c) $\dfrac{2nr}{\sigma^2}$ (d) $\dfrac{nr}{2\sigma^2}$"
2024,4,Probability,P8,Mathematical Expectation & Conditional Expectation,PLAIN,NUM,C,Y,"*Questions 4–6 are based on: let $X_1,X_2,X_3,\ldots,X_n$ be iid $U(0,1)$ variates and $T=-\ln(X_1X_2X_3\cdots X_n)$.*",What is $E(T)$ equal to? (a) $n$ (b) $2n$ (c) $4n$ (d) $n/2$
2024,5,Probability,P8,Mathematical Expectation & Conditional Expectation,PLAIN,NUM,C,Y,"*Questions 4–6 are based on: let $X_1,X_2,X_3,\ldots,X_n$ be iid $U(0,1)$ variates and $T=-\ln(X_1X_2X_3\cdots X_n)$.*",What is $\mathrm{Var}(T)$ equal to? (a) $4n$ (b) $3n$ (c) $2n$ (d) $n$
2024,6,Probability,P9,"Characteristic Function, MGF & PGF; Inversion, Uniqueness, Continuity",PLAIN,NUM,C,Y,"*Questions 4–6 are based on: let $X_1,X_2,X_3,\ldots,X_n$ be iid $U(0,1)$ variates and $T=-\ln(X_1X_2X_3\cdots X_n)$.*",What is the moment-generating function of $T$? (a) $(1-2t)^{-2n}$ (b) $(1-t)^{-2n}$ (c) $(1-t)^{-n}$ (d) $(1-2t)^{-n/2}$
2024,7,Statistical Methods,S10,"Sampling Distributions: Sample Mean, Sample Variance, t, Chi-square, F",PLAIN,NUM,C,Y,"*Questions 7–10 are based on: let $X_1,X_2,X_3,\ldots,X_7$ be iid random variables, each having the $N(0,1)$ distribution.*","What is the distribution of the following? $$\frac{\sqrt{2}(X_5-X_6+X_7)}{\sqrt{(X_1+X_2+X_3)^2+3X_4^2}}$$ (a) $N(0,1)$ (b) $t_{(2)}$ (c) $t_{(3)}$ (d) $t_{(7)}$"
2024,8,Probability,P8,Mathematical Expectation & Conditional Expectation,PLAIN,NUM,C,Y,"*Questions 7–10 are based on: let $X_1,X_2,X_3,\ldots,X_7$ be iid random variables, each having the $N(0,1)$ distribution.*",What is $E\left(\dfrac{1}{X_1^2+X_2^2+X_3^2+X_4^2}\right)$ equal to? (a) 0 (b) 1 (c) 1/2 (d) 1/9
2024,9,Probability,P8,Mathematical Expectation & Conditional Expectation,PLAIN,NUM,C,Y,"*Questions 7–10 are based on: let $X_1,X_2,X_3,\ldots,X_7$ be iid random variables, each having the $N(0,1)$ distribution.*",What is $E\left(\dfrac{X_1+X_2+X_3}{X_4^2+X_5^2+X_6^2+X_7^2}\right)$ equal to? (a) 0 (b) 1 (c) 2 (d) 1/2
2024,10,Probability,P5,Standard Continuous Distributions,PLAIN,NUM,C,Y,"*Questions 7–10 are based on: let $X_1,X_2,X_3,\ldots,X_7$ be iid random variables, each having the $N(0,1)$ distribution.*","If $\lambda\left(\dfrac{X_3+X_4+X_5+X_6+X_7}{X_1+X_2}\right) \sim \text{Cauchy}(0,1)$ distribution, then what is the value of $5\lambda^2$? (a) 1 (b) 2 (c) 4 (d) 5"
2024,11,Statistical Methods,S5,Curve Fitting & Orthogonal Polynomials,MSA,NAME,B,N,,Consider the following pairs: I. $x_1^2+2x_1x_2+x_2^2;\ y_1^2+2y_1y_2+y_2^2$ II. $x_1^2-2x_1x_2-x_2^2;\ 2y_1^2+y_1y_2-y_2^2$ III. $x_1^2+2x_1x_2-2x_2^2;\ 2y_1^2+y_1y_2+2y_2^2$ IV. $x_1^2+x_1x_2-x_2^2;\ y_1^2+y_1y_2-y_2^2$ How many of the above are non-orthogonal pairs? (a) Only one pair (b) Only two pairs (c) Only three pairs (d) All four pairs
2024,12,Statistical Methods,S6,Bivariate Normal Distribution,PLAIN,EXPR,C,N,,"Suppose $X$ and $Y$ are zero-mean jointly normally distributed random variables such that $\sigma_X^2=4$, $\sigma_Y^2=\dfrac{17}{9}$, $E(XY)=2$. If $Z=2X-3Y$, then what is the pdf of $Z$? (a) $\dfrac{1}{\sqrt{12\pi}}e^{-\frac{z^2}{12}}$ (b) $\dfrac{1}{\sqrt{18\pi}}e^{-\frac{z^2}{18}}$ (c) $\dfrac{1}{\sqrt{6\pi}}e^{-\frac{z^2}{9}}$ (d) $\dfrac{1}{\sqrt{8\pi}}e^{-\frac{z^2}{8}}$"
2024,13,Probability,P13,Laws of Large Numbers & Central Limit Theorems,PLAIN,NUM,B,N,,"If $X$ is a normally distributed random variable with $\mu=1$ and $\sigma^2=2$, then the asymptotic distribution of sample median for $n=20$ is: (a) $N(1, 1/10)$ (b) $N(1, \pi/20)$ (c) $N(1, \pi/10)$ (d) $N(1, \pi/2)$"
2024,14,Statistical Methods,S10,"Sampling Distributions: Sample Mean, Sample Variance, t, Chi-square, F",MSA,SEL,A,N,,"Suppose $X$ and $Y$ are independent random variables having chi-square distributions with $m$ and $n$ degrees of freedom. Which of the following statements is/are correct? I. $\dfrac{nX}{mY}$ follows $F_{m,n}$. II. $\dfrac{mY}{nX}$ follows $F_{n,m}$. Select the answer using the code given below: (a) I only (b) II only (c) Both I and II (d) Neither I nor II"
2024,15,Statistical Methods,S7,Regression - Linear & Polynomial,MSA,SEL,A,N,,"It is known that $8X-10Y+66=0$ and $40X-18Y=214$ are two regression equations. Consider the following statements: I. The regression coefficient of $X$ on $Y$ is 0.8. II. The correlation coefficient is 0.6. III. The most probable value of $Y$, when $X=30$, is 30.6. Which of the statements given above are correct? (a) I and II only (b) II and III only (c) I and III only (d) I, II and III"
2024,16,Probability,P9,"Characteristic Function, MGF & PGF; Inversion, Uniqueness, Continuity",PLAIN,NUM,C,N,,"The moment-generating function of $X$, when $X$ follows $\chi^2(10)$, is: (a) $(1-t)^{-5}$ (b) $(1-t)^{-10}$ (c) $(1-2t)^{-5}$ (d) $(1-2t)^{-10}$"
2024,17,Statistical Methods,S13,"Order Statistics - Minimum, Maximum, Range, Median",PLAIN,NUM,C,N,,"The pdf $g_n(x)$ of $X_{(n)}$ in a random sample of size $n$ from the exponential distribution with pdf $f(x)=e^{-x}$, $x\ge 0$, is: (a) $(1-e^{-x})^{n-1}$ (b) $n(1-e^{-x})^{n-1}e^{-x}$ (c) $(1-e^{-x})^n$ (d) $n(1-e^{-x})^{n-1}$"
2024,18,Probability,P8,Mathematical Expectation & Conditional Expectation,PLAIN,NUM,C,N,,"If $4\sigma_x^2=9\sigma_y^2=25$, where $x$ and $y$ are independently distributed, then what is the value of $\mathrm{Var}\left(\dfrac{2x+3y}{\sqrt{2}}\right)$? (a) 25 (b) 50 (c) 62.5 (d) 75"
2024,19,Probability,P8,Mathematical Expectation & Conditional Expectation,PLAIN,NUM,C,N,,"If $\mathrm{Cov}(2x,y)=4$, $\mathrm{Var}(x/4)=1$ and $\mathrm{Var}(y/9)=7$, then what is the value of $(18r(x,y))^2$ equal to? (a) 7 (b) 1/7 (c) 4 (d) 1/4"
2024,20,Statistical Methods,S13,"Order Statistics - Minimum, Maximum, Range, Median",PLAIN,NUM,C,N,,"If $X_{(1)}, X_{(2)}, X_{(3)}, X_{(4)}, X_{(5)}$ are order statistics from $U[0,2]$, then what is the value of the pdf $f_{X_{(1)}}(1)$? (a) 1/16 (b) 5/16 (c) 1/32 (d) 5/32"
2024,21,Probability,P1,"Classical & Axiomatic Probability, Consequences",PLAIN,NUM,A,N,,"A point $(x,y)$ is to be selected from the square $S$ containing all points $(x,y)$ such that $0\le x\le 1$ and $0\le y\le 1$. What is the probability that the selected point belongs to subset of points such that $0.5<(x+y)<1.5$? (a) 0.15 (b) 0.25 (c) 0.45 (d) 0.75"
2024,22,Probability,P7,Distributions of Functions of Random Variables,PLAIN,NAME,C,N,,"Let $(X_1,X_2,X_3,\ldots,X_n)$ be a random sample from $U(0,1)$ distribution. $-\ln X$ follows: (a) gamma distribution (b) negative exponential distribution (c) half-normal distribution (d) None of the above"
2024,23,Probability,P9,"Characteristic Function, MGF & PGF; Inversion, Uniqueness, Continuity",PLAIN,EXPR,A,N,,"If $X, Y$ and $Z$ are iid $N(0,1)$ variates, then the characteristic function of $\dfrac{X+YZ}{\sqrt{1+Z^2}}$ is: (a) $e^{-\frac{t^2}{2}}$ (b) $e^{-2t^2}$ (c) $\dfrac{1}{1+t^2}$ (d) $\dfrac{1}{\sqrt{1+t^2}}$"
2024,24,Probability,P9,"Characteristic Function, MGF & PGF; Inversion, Uniqueness, Continuity",PLAIN,EXPR,A,N,,"Two random variables $X$ and $Y$ are such that $P(X=\pm 1)=0.5$ and $Y\sim N(0,1)$. What is the characteristic function of $2XY$? (a) $e^{-\frac{t^2}{2}}$ (b) $e^{-2t^2}$ (c) $\dfrac{1}{4+t^2}$ (d) $\dfrac{1}{\sqrt{4+t^2}}$"
2024,25,Probability,P9,"Characteristic Function, MGF & PGF; Inversion, Uniqueness, Continuity",PLAIN,EXPR,A,N,,"If $X_1$ and $X_2$ are iid $N(0,1)$ variates, then the characteristic function of $X_1X_2$ is: (a) $e^{-t^2}$ (b) $\dfrac{1}{1+t^2}$ (c) $\dfrac{1}{\sqrt{1+t^2}}$ (d) $e^{-2|t|}$"
2024,26,Probability,P8,Mathematical Expectation & Conditional Expectation,PLAIN,NUM,A,N,,"Let $U(t)$ and $V(t)$ be the moment-generating functions of two random variables $X$ and $Y$ respectively, and $V(t)=U(\log U(t))$. If $E(X)=2$, then what is the value of $E(Y)$? (a) 1 (b) 2 (c) 4 (d) $\ln 2$"
2024,27,Probability,P4,Standard Discrete Distributions,PLAIN,NUM,B,Y,*Questions 27–28 are based on: gambles are independent and each one results in the player being equally likely to win or lose 1 unit. Let $W$ denote the net winnings of a gambler whose strategy is to stop gambling immediately after his first win.*,"If the first win is on trial $N$, then the winnings is: (a) $2/N$ (b) $2-N$ (c) $2N$ (d) $(2-N)/N$"
2024,28,Probability,P4,Standard Discrete Distributions,PLAIN,NUM,B,Y,*Questions 27–28 are based on: gambles are independent and each one results in the player being equally likely to win or lose 1 unit. Let $W$ denote the net winnings of a gambler whose strategy is to stop gambling immediately after his first win.*,What is $P(W<0)$ equal to? (a) 1/2 (b) 1/4 (c) 3/4 (d) 0
2024,29,Probability,P4,Standard Discrete Distributions,PLAIN,EXPR,B,Y,"*Questions 29–30 are based on: suppose that a balanced, six-faced dice is rolled repeatedly until the same number appears on two successive rolls and let $X$ denote the number of rolls that are required.*",What is the value of $P(X=10)$? (a) $\dfrac{5^8}{6^9}$ (b) $\dfrac{5^9}{6^{10}}$ (c) $\dfrac{5^{10}}{6^{10}}$ (d) $\dfrac{5^{11}}{6^{12}}$
2024,30,Probability,P4,Standard Discrete Distributions,PLAIN,NUM,B,Y,"*Questions 29–30 are based on: suppose that a balanced, six-faced dice is rolled repeatedly until the same number appears on two successive rolls and let $X$ denote the number of rolls that are required.*",What is the value of $E(X)$? (a) 17 (b) 7 (c) 18/35 (d) 17/25
2024,31,Probability,P1,"Classical & Axiomatic Probability, Consequences",PLAIN,NUM,A,N,,"Two events $A$ and $B$ are such that $P(A)=1/3$, $P(B)=1/5$ and $P(A\mid B)+P(B\mid A)=2/3$. What is the value of $12P(\bar A\cup\bar B)$? (a) 23/2 (b) 11 (c) 7 (d) 5"
2024,32,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",MSA,SEL,A,N,,"Let the joint distribution of $X$ and $Y$ be given by $$f(x,y)=\begin{cases}cxye^{-(x^2+y^2)}, & x>0,\ y>0\\ 0, & \text{otherwise}\end{cases}$$ With reference to the above, consider the following statements: I. The value of $c$ for $f(x,y)$ to be a proper pdf is 4. II. The probability $P(X^2>2Y^2)$ is 1/3. III. $X$ and $Y$ are independently distributed. Which of the statements given above are correct? (a) I and II only (b) II and III only (c) I and III only (d) I, II and III"
2024,33,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",MSA,SEL,A,N,,"Let $X$ and $Y$ have joint probability mass function $$P(X=x,Y=y)=\frac{e^{-2}}{x!(y-x)!}, \quad x=0,1,2,\ldots,y \text{ and } y=1,2,3,\ldots$$ With reference to the above, consider the following statements: I. $Y$ follows Poisson distribution with parameter 1/2. II. $E(X)=1$ Which of the statements given above is/are correct? (a) I only (b) II only (c) Both I and II (d) Neither I nor II"
2024,34,Probability,P8,Mathematical Expectation & Conditional Expectation,MSA,SEL,C,N,,"The probability mass function of a random variable $X$ is given by $P(X=n)=2^{-n};\ n=1,2,3,\ldots$. Define a random variable $$Y = \begin{cases}-1, & \text{if } X \text{ is odd}\\ +1, & \text{if } X \text{ is even}\end{cases}$$ With reference to the above, consider the following statements: I. $P(Y=1)=2/3$ II. $E(Y)=-1/3$ III. $V(Y)=8/9$ Which of the statements given above are correct? (a) I and II only (b) II and III only (c) I and III only (d) I, II and III"
2024,35,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",MSA,SEL,A,N,,"Let $X$ and $Y$ be jointly distributed with joint probability mass function $$P(x,y) = \frac{1}{2^{y+2}(y+1)}\left(\frac{2y+1}{2y+2}\right)^x, \quad x,y=0,1,2,\ldots$$ With reference to the above, consider the following statements: I. The marginal distribution of $Y$ is geometric distribution. II. $\mathrm{Var}(Y)=1$ Which of the statements given above is/are correct? (a) I only (b) II only (c) Both I and II (d) Neither I nor II"
2024,36,Statistical Methods,S6,Bivariate Normal Distribution,MSA,SEL,A,N,,"Let $X$ and $Y$ be jointly distributed as $BN(1, 0, 36, 16, 1/2)$. Consider the following statements: I. $E(Y\mid X=7)=2$ II. $\mathrm{Cov}(X+Y, Y-X)=-20$ III. $V(X\mid Y=1)=27$ Which of the statements given above are correct? (a) I and II only (b) II and III only (c) I and III only (d) I, II and III"
2024,37,Probability,P9,"Characteristic Function, MGF & PGF; Inversion, Uniqueness, Continuity",PLAIN,EXPR,A,N,,Let $X$ and $Y$ be two independent random variables having moment-generating functions $$M_X(t) = \left(\frac{3}{4}+\frac{1}{4}e^t\right)^3 \quad \text{and} \quad M_Y(t)=e^{2(e^t-1)}$$ What is $P[(X+Y)<2]$ equal to? (a) $\dfrac{27}{64}e^{-2}$ (b) $\dfrac{27}{16}e^{-2}$ (c) $\dfrac{81}{32}e^{-2}$ (d) $\dfrac{27}{32}e^{-2}$
2024,38,Probability,P5,Standard Continuous Distributions,PLAIN,NUM,C,N,,"Let $x_1,x_2,\ldots,x_{10}$ be a sample of size 10 from an exponential distribution with mean $\theta$. The lower bound to the probability $P(0<\bar X<2\theta)$, where $\bar X=\dfrac{1}{10}\sum_{i=1}^{10}X_i$, is: (a) 0.01 (b) 0.09 (c) 0.1 (d) 0.9"
2024,39,Probability,P7,Distributions of Functions of Random Variables,PLAIN,EXPR,C,N,,"Suppose $Y=X^2$ and $f(x)=1,\ 0<x<1$. What is the pdf of $Y$? (a) $\sqrt{y},\ 0<y<1$ (b) $\dfrac{\sqrt{y}}{2},\ 0<y<1$ (c) $\dfrac{1}{2\sqrt{y}},\ 0<y<1$ (d) $y,\ 0<y<1$"
2024,40,Probability,P9,"Characteristic Function, MGF & PGF; Inversion, Uniqueness, Continuity",PLAIN,EXPR,A,N,,"If the moment-generating function of a distribution is $M_X(t)=\dfrac{\lambda}{\lambda-t}$ for $t<\lambda$, then what are mean and variance of the distribution respectively? (a) $\dfrac{-1}{\lambda-t},\ \dfrac{\lambda^2}{(\lambda-t)^2}$ (b) $\dfrac{1}{\lambda},\ \dfrac{1}{\lambda^2}$ (c) $\lambda,\ \lambda^2$ (d) $1,\ \lambda^2$"
2024,41,Computer Application and Data Processing,C9,"Programming Basics: Algorithm, Flowchart, Control Structures, Arrays, Functions",MSA,SEL,A,N,,"Consider the following statements in respect of debugger: I. Debugger is a program used to detect errors and bugs in a program. II. In order to debug the program, a debugger helps us perform step-by-step execution of a program. III. In order to debug the program, a debugger helps us perform stopping the execution of the program until the errors are corrected. Which of the statements given above are correct? (a) I and II only (b) II and III only (c) I and III only (d) I, II and III"
2024,42,Computer Application and Data Processing,C5,"Software, Operating Systems, Packages & Utilities",MSA,SEL,A,N,,"Consider the following statements in respect of Operating System: I. It is the principal component of system software. II. It is responsible for overall management of the computer resources. III. It provides an interface between the computer and user and helps in implementing the application programs. Which of the statements given above are correct? (a) I and II only (b) II and III only (c) I and III only (d) I, II and III"
2024,43,Computer Application and Data Processing,C8,"Computer Security: Virus, Antivirus, Firewall, Spyware, Malware",PLAIN,NAME,A,N,,Consider the following tasks: I. Search and replace II. Encryption III. Virus scanner IV. Backup V. Data recovery How many of the above are tasks of Utility Programs? (a) Only two (b) Only three (c) Only four (d) All five
2024,44,Computer Application and Data Processing,C8,"Computer Security: Virus, Antivirus, Firewall, Spyware, Malware",PLAIN,NAME,B,N,,Which of the following security services prevents either sender or receiver from denying a transmitted message? (a) Authentication (b) Confidentiality (c) Non-repudiation (d) Integrity
2024,45,Computer Application and Data Processing,C7,"Networks: LAN, WAN, Internet, Intranet",PLAIN,NAME,A,N,,At which layer of TCP/IP do ICMP and ARP function? (a) Network layer (b) Application layer (c) Transport layer (d) Physical layer
